FMTNAME,START,END,LABEL,LENGTH,TYPE,HLO
X1330F,3,3,3: LARGE ADULT,14,N,
X1330F,4,4,4: THIGH,14,N,
X1331F,.,.Z,XSPECF5.,8,N,F
X1331F,LOW,0,XSPECF5.,8,N,LF
X1331F,1,1,1: RIGHT,8,N,
X1331F,2,2,2: LEFT,8,N,
X1332F,.,.Z,XSPECF5.,32,N,F
X1332F,LOW,0,XSPECF5.,32,N,LF
X1332F,1,1,1: Rarely or none of the time (l,32,N,
X1332F,2,2,2: Some or a little of the time,32,N,
X1332F,3,3,3: Occasionally or a moderate am,32,N,
X1332F,4,4,4: Almost all of the time (5-7 d,32,N,
X1333F,.,.Z,XSPECF5.,13,N,F
X1333F,LOW,0,XSPECF5.,13,N,LF
X1333F,1,1,1: Rarely,13,N,
X1333F,2,2,2: Sometimes,13,N,
X1333F,3,3,3: Often,13,N,
X1333F,4,4,4: Very Often,13,N,
X1334F,.,.Z,XSPECF5.,10,N,F
X1334F,LOW,0,XSPECF5.,10,N,LF
X1334F,1,1,1: SUBJECT,10,N,
X1334F,2,2,2: BU,10,N,
X1334F,3,3,3: CAR,10,N,
X1335F,.,.Z,XSPECF5.,32,N,F
X1335F,LOW,0,XSPECF5.,32,N,LF
X1335F,1,1,1: Single Family House,32,N,
X1335F,2,2,2: Multi-Family House or unit in,32,N,
X1335F,3,3,3: Unit in an Apartment Building,32,N,
X1335F,4,4,4: Townhouse/Brownstone,32,N,
X1335F,99,99,99: Other,32,N,
X1336F,.,.Z,XSPECF5.,29,N,F
X1336F,LOW,0,XSPECF5.,29,N,LF
X1336F,1,1,1: Strongly Disagree,29,N,
X1336F,2,2,2: Disagree,29,N,
X1336F,3,3,3: Neither Agree nor Disagree,29,N,
X1336F,4,4,4: Agree,29,N,
X1336F,5,5,5: Strongly Agree,29,N,
X1337F,.,.Z,XSPECF5.,8,N,F
X1337F,LOW,0,XSPECF5.,8,N,LF
X1337F,1,1,1: S,8,N,
X1337F,2,2,2: M,8,N,
X1337F,3,3,3: L,8,N,
X1338F,.,.Z,XSPECF5.,8,N,F
X1338F,LOW,0,XSPECF5.,8,N,LF
X1338F,1,1,1: S,8,N,
X1338F,2,2,2: M,8,N,
X1338F,3,3,3: L,8,N,
X1338F,4,4,4: NONE,8,N,
X1339F,.,.Z,XSPECF5.,32,N,F
X1339F,LOW,0,XSPECF5.,32,N,LF
X1339F,1,1,1: TRIED BUT UNABLE,32,N,
X1339F,2,2,2: SUBJECT COULD NOT  CLIMB UNAS,32,N,
X1339F,3,3,"3: NOT ATTEMPTED, TESTER FELT UN",32,N,
X1339F,4,4,"4: NOT ATTEMPTED, SUBJECT FELT U",32,N,
X1339F,5,5,5: SUBJECT UNABLE TO UNDERSTAND,32,N,
X1339F,6,6,6: OTHER,32,N,
X1339F,7,7,7: SUBJECT REFUSED,32,N,
X133F,.,.Z,XSPECF5.,25,N,F
X133F,LOW,0,XSPECF5.,25,N,LF
X133F,1,1,1: None of the time,25,N,
X133F,2,2,2: A little of the time,25,N,
X133F,3,3,3: Some of the time,25,N,
X133F,4,4,4: A good bit of the time,25,N,
X133F,5,5,5: Most of the time,25,N,
X133F,6,6,6: All of the time,25,N,
X1340F,.,.Z,XSPECF5.,32,N,F
X1340F,LOW,0,XSPECF5.,32,N,LF
X1340F,1,1,1: TRIED BUT UNABLE,32,N,
X1340F,2,2,2: SUBJECT COULD NOT  WALK  UNAS,32,N,
X1340F,3,3,"3: NOT ATTEMPTED, TESTER FELT UN",32,N,
X1340F,4,4,"4: NOT ATTEMPTED, SUBJECT FELT U",32,N,
X1340F,5,5,5: SUBJECT UNABLE TO UNDERSTAND,32,N,
X1340F,6,6,6: OTHER,32,N,
X1340F,7,7,7: SUBJECT REFUSED,32,N,
X1341F,.,.Z,XSPECF5.,32,N,F
X1341F,LOW,0,XSPECF5.,32,N,LF
X1341F,1,1,1: TRIED BUT UNABLE,32,N,
X1341F,2,2,2: SUBJECT COULD NOT CLIMB UNASS,32,N,
X1341F,3,3,"3: NOT ATTEMPTED, TESTER FELT UN",32,N,
X1341F,4,4,"4: NOT ATTEMPTED, SUBJECT FELT U",32,N,
X1341F,5,5,5: SUBJECT UNABLE TO UNDERSTAND,32,N,
X1341F,6,6,6: OTHER,32,N,
X1341F,7,7,7: SUBJECT REFUSED,32,N,
X1342F,.,.Z,XSPECF5.,32,N,F
X1342F,LOW,0,XSPECF5.,32,N,LF
X1342F,1,1,1: TRIED BUT UNABLE,32,N,
X1342F,2,2,2: SUBJECT COULD NOT COMPLETE TE,32,N,
X1342F,3,3,"3: NOT ATTEMPTED, TESTER FELT UN",32,N,
X1342F,4,4,"4: NOT ATTEMPTED, SUBJECT FELT U",32,N,
X1342F,5,5,5: SUBJECT UNABLE TO UNDERSTAND,32,N,
X1342F,6,6,6: OTHER,32,N,
X1342F,7,7,7: SUBJECT REFUSED,32,N,
X1343F,.,.Z,XSPECF5.,32,N,F
X1343F,LOW,0,XSPECF5.,32,N,LF
X1343F,1,1,1: TRIED BUT UNABLE,32,N,
X1343F,2,2,2: SUBJECT COULD NOT GRIP  UNASS,32,N,
X1343F,3,3,"3: NOT ATTEMPTED, TESTER FELT UN",32,N,
X1343F,4,4,"4: NOT ATTEMPTED, SUBJECT FELT U",32,N,
X1343F,5,5,5: SUBJECT UNABLE TO UNDERSTAND,32,N,
X1343F,6,6,6: OTHER,32,N,
X1343F,7,7,7: SUBJECT REFUSED,32,N,
X1344F,.,.Z,XSPECF5.,32,N,F
X1344F,LOW,0,XSPECF5.,32,N,LF
X1344F,1,1,1: TRIED BUT UNABLE,32,N,
X1344F,2,2,2: SUBJECT COULD NOT HOLD POSITI,32,N,
X1344F,3,3,"3: NOT ATTEMPTED, TESTER FELT UN",32,N,
X1344F,4,4,"4: NOT ATTEMPTED, SUBJECT FELT U",32,N,
X1344F,5,5,5: SUBJECT UNABLE TO UNDERSTAND,32,N,
X1344F,6,6,6: OTHER,32,N,
X1344F,7,7,7: SUBJECT REFUSED,32,N,
X1345F,.,.Z,XSPECF5.,32,N,F
X1345F,LOW,0,XSPECF5.,32,N,LF
X1345F,1,1,1: TRIED BUT UNABLE,32,N,
X1345F,2,2,2: SUBJECT COULD NOT REACH  UNAS,32,N,
X1345F,3,3,"3: NOT ATTEMPTED, TESTER FELT UN",32,N,
X1345F,4,4,"4: NOT ATTEMPTED, SUBJECT FELT U",32,N,
X1345F,5,5,5: SUBJECT UNABLE TO UNDERSTAND,32,N,
X1345F,6,6,6: OTHER,32,N,
X1345F,7,7,7: SUBJECT REFUSED,32,N,
X1346F,.,.Z,XSPECF5.,32,N,F
X1346F,LOW,0,XSPECF5.,32,N,LF
X1346F,1,1,1: TRIED BUT UNABLE,32,N,
X1346F,2,2,2: SUBJECT COULD NOT STAND  UNAS,32,N,
X1346F,3,3,"3: NOT ATTEMPTED, TESTER FELT UN",32,N,
X1346F,4,4,"4: NOT ATTEMPTED, SUBJECT FELT U",32,N,
X1346F,5,5,5: SUBJECT UNABLE TO UNDERSTAND,32,N,
X1346F,6,6,6: OTHER,32,N,
X1346F,7,7,7: SUBJECT REFUSED,32,N,
X1347F,.,.Z,XSPECF5.,32,N,F
X1347F,LOW,0,XSPECF5.,32,N,LF
X1347F,1,1,1: TRIED BUT UNABLE,32,N,
X1347F,2,2,2: SUBJECT COULD NOT WALK  UNASS,32,N,
X1347F,3,3,"3: NOT ATTEMPTED, TESTER FELT UN",32,N,
X1347F,4,4,"4: NOT ATTEMPTED, SUBJECT FELT U",32,N,
X1347F,5,5,5: SUBJECT UNABLE TO UNDERSTAND,32,N,
X1347F,6,6,6: OTHER,32,N,
X1347F,7,7,7: SUBJECT REFUSED,32,N,
X1348F,.,.Z,XSPECF5.,8,N,F
X1348F,LOW,0,XSPECF5.,8,N,LF
X1348F,1,1,1: TRUE,8,N,
X1348F,2,2,2: FALSE,8,N,
X1349F,.,.Z,XSPECF5.,24,N,F
X1349F,LOW,0,XSPECF5.,24,N,LF
X1349F,1,1,1: UNSUCCESSFUL ATTEMPTS,24,N,
X1349F,2,2,2: SUBJECT REFUSAL,24,N,
X1349F,99,99,99: OTHER,24,N,
X134F,.,.Z,XSPECF5.,23,N,F
X134F,LOW,0,XSPECF5.,23,N,LF
X134F,1,1,1: None of the time,23,N,
X134F,2,2,2: A little of the time,23,N,
X134F,3,3,3: Some of the time,23,N,
X134F,4,4,4: Most of the time,23,N,
X134F,5,5,5: All of the time,23,N,
X1350F,.,.Z,XSPECF5.,32,N,F
X1350F,LOW,0,XSPECF5.,32,N,LF
X1350F,1,1,1: Using both the computer and t,32,N,
X1350F,2,2,2: Using paper forms only,32,N,
X1350F,3,3,3: Using computer forms only (wi,32,N,
X1350F,4,4,4: Interview was prematurely ter,32,N,
X1350F,5,5,5: Using computer forms only (no,32,N,
X1351F,.,.Z,XSPECF5.,12,N,F
X1351F,LOW,0,XSPECF5.,12,N,LF
X1351F,1,1,1: Venous,12,N,
X1351F,2,2,2: Capillary,12,N,
X1352F,.,.Z,XSPECF5.,14,N,F
X1352F,LOW,0,XSPECF5.,14,N,LF
X1352F,1,1,1: Very Poorly,14,N,
X1352F,2,2,2: Poorly,14,N,
X1352F,3,3,3: Well,14,N,
X1352F,4,4,4: Very Well,14,N,
X1353F,.,.Z,XSPECF5.,23,N,F
X1353F,LOW,0,XSPECF5.,23,N,LF
X1353F,1,1,1: Very difficult,23,N,
X1353F,2,2,2: Somewhat difficult,23,N,
X1353F,3,3,3: Not too difficult or,23,N,
X1353F,4,4,4: Not at all difficult,23,N,
X1354F,.,.Z,XSPECF5.,12,N,F
X1354F,LOW,0,XSPECF5.,12,N,LF
X1354F,1,1,1: Very low,12,N,
X1354F,2,2,2: Low,12,N,
X1354F,3,3,3: Moderate,12,N,
X1354F,4,4,4: High,12,N,
X1354F,5,5,5: Very high,12,N,
X1355F,.,.Z,XSPECF5.,9,N,F
X1355F,LOW,0,XSPECF5.,9,N,LF
X1355F,1,1,1: WEEKS,9,N,
X1355F,2,2,2: MONTHS,9,N,
X1356F,.,.Z,XSPECF5.,32,N,F
X1356F,LOW,0,XSPECF5.,32,N,LF
X1356F,1,1,1: Working for pay,32,N,
X1356F,2,2,2: Unemployed and looking for wo,32,N,
X1356F,3,3,3: Temporarily laid off; On sick,32,N,
X1356F,4,4,4: Disabled,32,N,
X1356F,5,5,5: Retired,32,N,
X1356F,6,6,6: Homemaker,32,N,
X1356F,7,7,7: Full-Time Student,32,N,
X1356F,99,99,99: Other (INCLUDING VOLUNTEER),32,N,
X1357F,.,.Z,XSPECF5.,14,N,F
X1357F,LOW,0,XSPECF5.,14,N,LF
X1357F,1,1,1: YES CURRENT,14,N,
X1357F,2,2,2: YES PAST,14,N,
X1357F,3,3,3: NO,14,N,
X1358F,.,.Z,XSPECF5.,32,N,F
X1358F,LOW,0,XSPECF5.,32,N,LF
X1358F,1,1,1: YES CURRENT,32,N,
X1358F,2,2,2: YES PAST,32,N,
X1358F,3,3,3: NO I HAVE NOT SMOKED 100 OR M,32,N,
X1359F,.,.Z,XSPECF5.,8,N,F
X1359F,LOW,0,XSPECF5.,8,N,LF
X1359F,1,1,1: YES,8,N,
X1359F,2,2,2: NO,8,N,
X135F,.,.Z,XSPECF5.,32,N,F
X135F,LOW,0,XSPECF5.,32,N,LF
X135F,1,1,1: None(no protection),32,N,
X135F,2,2,"2: Tissue, toilet paper, or pape",32,N,
X135F,3,3,3: Minipad or pantiliner,32,N,
X135F,4,4,4: Menstrual pad,32,N,
X135F,5,5,"5: Incontinence pad (Poise, Sere",32,N,
X135F,6,6,"6: Incontinence diaper (Attends,",32,N,
X135F,7,7,7: Something else,32,N,
X1360F,.,.Z,XSPECF5.,8,N,SF
X1360F,LOW,0,XSPECF5.,8,N,SLF
X1360F,-8,-8,-8: DK,8,N,S
X1360F,-7,-7,-7: RF,8,N,S
X1360F,-1,-1,-1: NA,8,N,S
X1360F,1,1,1: YES,8,N,S
X1360F,2,2,2: NO,8,N,S
X1361F,.,.Z,XSPECF5.,8,N,SF
X1361F,LOW,0,XSPECF5.,8,N,SLF
X1361F,-8,-8,-8: DK,8,N,S
X1361F,-7,-7,-7: RF,8,N,S
X1361F,1,1,1: YES,8,N,S
X1361F,2,2,2: NO,8,N,S
X1362F,.,.Z,XSPECF5.,14,N,SF
X1362F,LOW,0,XSPECF5.,14,N,SLF
X1362F,-8,-8,-8: DON'T KNOW,14,N,S
X1362F,1,1,1: YES,14,N,S
X1362F,2,2,2: NO,14,N,S
X1363F,.,.Z,XSPECF5.,17,N,F
X1363F,LOW,0,XSPECF5.,17,N,LF
X1363F,1,1,1: YES,17,N,
X1363F,2,2,2: NO,17,N,
X1363F,3,3,3: DOES NOT APPLY,17,N,
X1364F,.,.Z,XSPECF5.,8,N,F
X1364F,LOW,0,XSPECF5.,8,N,LF
X1364F,1,1,1: YES,8,N,
X1364F,2,2,2: NO,8,N,
X1364F,3,3,3: NA,8,N,
X1365F,.,.Z,XSPECF5.,8,N,F
X1365F,LOW,0,XSPECF5.,8,N,LF
X1365F,1,1,1: Yes,8,N,
X1366F,.,.Z,XSPECF5.,8,N,F
X1366F,LOW,0,XSPECF5.,8,N,LF
X1366F,1,1,1: Yes,8,N,
X1366F,2,2,2: No,8,N,
X1367F,.,.Z,XSPECF5.,22,N,F
X1367F,LOW,0,XSPECF5.,22,N,LF
X1367F,1,1,1: Yes,22,N,
X1367F,2,2,2: No,22,N,
X1367F,3,3,3: More than one place,22,N,
X1368F,.,.Z,XSPECF5.,11,N,F
X1368F,LOW,0,XSPECF5.,11,N,LF
X1368F,1,1,1: Yes,11,N,
X1368F,2,2,2: No,11,N,
X1368F,3,3,3: Not Sure,11,N,
X1369F,.,.Z,XSPECF5.,10,N,F
X1369F,LOW,0,XSPECF5.,10,N,LF
X1369F,1,1,1: Yes,10,N,
X1369F,2,2,2: No,10,N,
X1369F,88,88,88: UNSURE,10,N,
X136F,.,.Z,XSPECF5.,19,N,F
X136F,LOW,0,XSPECF5.,19,N,LF
X136F,1,1,1: None,19,N,
X136F,2,2,2: Mild,19,N,
X136F,3,3,3: Moderate,19,N,
X136F,4,4,4: Severe,19,N,
X136F,5,5,5: Extremely Severe,19,N,
X1370F,.,.Z,XSPECF5.,32,N,F
X1370F,LOW,0,XSPECF5.,32,N,LF
X1370F,1,1,1: You seldom or never get sick,32,N,
X1370F,2,2,2: You recently moved to the are,32,N,
X1370F,3,3,3: You don't know where to go fo,32,N,
X1370F,4,4,4: Your usual source of medical,32,N,
X1370F,5,5,5: You can't find a provider who,32,N,
X1370F,6,6,6: You like to go to different p,32,N,
X1370F,7,7,7: You just changed insurance pl,32,N,
X1370F,8,8,8: You don't use doctors/you tre,32,N,
X1370F,9,9,9: The cost of medical care,32,N,
X1370F,99,99,99: Another reason,32,N,
X1371F,.,.Z,XSPECF5.,32,N,F
X1371F,LOW,0,XSPECF5.,32,N,LF
X1371F,1,1,1: Your ancestry or national ori,32,N,
X1371F,2,2,2: Your gender,32,N,
X1371F,3,3,3: Your race,32,N,
X1371F,4,4,4: Your age,32,N,
X1371F,5,5,5: Your height,32,N,
X1371F,6,6,6: Your weight,32,N,
X1371F,7,7,7: Some other aspect of your phy,32,N,
X1371F,8,8,8: Your sexual orientation,32,N,
X1371F,9,9,9: Something else?,32,N,
X137F,.,.Z,XSPECF5.,16,N,F
X137F,LOW,0,XSPECF5.,16,N,LF
X137F,1,1,1: None,16,N,
X137F,2,2,2: Only a little,16,N,
X137F,3,3,3: Some,16,N,
X137F,4,4,4: A lot,16,N,
X138F,.,.Z,XSPECF5.,32,N,F
X138F,LOW,0,XSPECF5.,32,N,LF
X138F,1,1,1: Not at all,32,N,
X138F,2,2,2: Once,32,N,
X138F,3,3,3: A few times (2-3),32,N,
X138F,4,4,4: Several times (4-6),32,N,
X138F,5,5,5: Many times (7 or more) but no,32,N,
X138F,6,6,6: Everyday,32,N,
X139F,.,.Z,XSPECF5.,13,N,F
X139F,LOW,0,XSPECF5.,13,N,LF
X139F,1,1,1: Not at all,13,N,
X139F,2,2,2: Slightly,13,N,
X139F,3,3,3: Moderately,13,N,
X139F,4,4,4: Greatly,13,N,
X13F,.,.Z,XSPECF5.,32,N,F
X13F,LOW,0,XSPECF5.,32,N,LF
X13F,1,1,1:  1-2 glasses (5oz),32,N,
X13F,2,2,2:  1/2 carafe (12.5oz),32,N,
X13F,3,3,3:  1 bottle,32,N,
X13F,4,4,4:  2-4 bottles,32,N,
X13F,5,5,5:  5 or more bottles of wine or,32,N,
X140F,.,.Z,XSPECF5.,14,N,F
X140F,LOW,0,XSPECF5.,14,N,LF
X140F,1,1,1: Not at all,14,N,
X140F,2,2,2: Slightly,14,N,
X140F,3,3,3: Moderatley,14,N,
X140F,4,4,4: Quite a bit,14,N,
X140F,5,5,5: Extremely,14,N,
X141F,.,.Z,XSPECF5.,13,N,F
X141F,LOW,0,XSPECF5.,13,N,LF
X141F,1,1,1: Not at all,13,N,
X141F,2,2,2: Slight,13,N,
X141F,3,3,3: Moderately,13,N,
X141F,4,4,4: Greatly,13,N,
X142F,.,.Z,XSPECF5.,13,N,F
X142F,LOW,0,XSPECF5.,13,N,LF
X142F,1,1,1: Not at all,13,N,
X142F,2,2,2: Some,13,N,
X142F,3,3,3: A Lot,13,N,
X143F,.,.Z,XSPECF5.,13,N,F
X143F,LOW,0,XSPECF5.,13,N,LF
X143F,1,1,1: Not at all,13,N,
X143F,2,2,2: Some,13,N,
X143F,3,3,3: A lot,13,N,
X144F,.,.Z,XSPECF5.,22,N,F
X144F,LOW,0,XSPECF5.,22,N,LF
X144F,1,1,1: Not impotent,22,N,
X144F,2,2,2: Minimally impotent,22,N,
X144F,3,3,3: Moderately impotent,22,N,
X144F,4,4,4: Completely impotent,22,N,
X145F,.,.Z,XSPECF5.,21,N,F
X145F,LOW,0,XSPECF5.,21,N,LF
X145F,1,1,1: Not problem,21,N,
X145F,2,2,2: Very Small Problem,21,N,
X145F,3,3,3: Small Problem,21,N,
X145F,4,4,4: Medium problem,21,N,
X145F,5,5,5: Big Problem,21,N,
X146F,.,.Z,XSPECF5.,32,N,F
X146F,LOW,0,XSPECF5.,32,N,LF
X146F,1,1,1: No,32,N,
X146F,2,2,"2: Yes, only with flare-ups of m",32,N,
X146F,3,3,"3: Yes, I take medications regul",32,N,
X1471F_II,.,.Z,XSPECF_II40.,40,N,MF
X1471F_II,LOW,0,XSPECF_II40.,40,N,MLF
X147F,.,.Z,XSPECF5.,11,N,F
X147F,LOW,0,XSPECF5.,11,N,LF
X147F,1,1,1: No,11,N,
X147F,2,2,2: Yes,11,N,
X147F,3,3,3: Not Sure,11,N,
X148F,.,.Z,XSPECF5.,8,N,F
X148F,LOW,0,XSPECF5.,8,N,LF
X148F,1,1,1: One,8,N,
X148F,2,2,2: Two,8,N,
X149F,.,.Z,XSPECF5.,14,N,SF
X149F,LOW,0,XSPECF5.,14,N,SLF
X149F,-8,-8,-8: Don't Know,14,N,S
X149F,1,1,1: One,14,N,S
X149F,2,2,2: Two,14,N,S
X14F,.,.Z,XSPECF5.,23,N,F
X14F,LOW,0,XSPECF5.,23,N,LF
X14F,1,1,1:  35 hrs or more/wk,23,N,
X14F,2,2,2:  Less than 35 hrs/wk,23,N,
X150F,.,.Z,XSPECF5.,14,N,F
X150F,LOW,0,XSPECF5.,14,N,LF
X150F,1,1,1: Pediatric,14,N,
X150F,2,2,2: Adult,14,N,
X150F,3,3,3: Large adult,14,N,
X150F,4,4,4: Thigh,14,N,
X151F,.,.Z,XSPECF5.,23,N,F
X151F,LOW,0,XSPECF5.,23,N,LF
X151F,1,1,1: Primary,23,N,
X151F,2,2,2: Re-appointed primary,23,N,
X1526F_II,.,.Z,XSPECF_II40.,40,N,MF
X1526F_II,LOW,0,XSPECF_II40.,40,N,MLF
X1526F_II,1,1,1: Almost always or always,40,N,M
X1526F_II,2,2,2: Most times (more than half th,40,N,M
X1526F_II,3,3,3: Sometimes (about half the tim,40,N,M
X1526F_II,4,4,4: A few times(less than half th,40,N,M
X1526F_II,5,5,5: Almost never or never,40,N,M
X152F,.,.Z,XSPECF5.,14,N,F
X152F,LOW,0,XSPECF5.,14,N,LF
X152F,1,1,1: Scheduled,14,N,
X152F,2,2,2: On the spot,14,N,
X153F,.,.Z,XSPECF5.,13,N,F
X153F,LOW,0,XSPECF5.,13,N,LF
X153F,1,1,1: Sitting,13,N,
X153F,2,2,2: Lying down,13,N,
X154F,.,.Z,XSPECF5.,32,N,SF
X154F,LOW,0,XSPECF5.,32,N,SLF
X154F,-8,-8,-8: DK,32,N,S
X154F,1,1,1: Slightly louder than breathin,32,N,S
X154F,2,2,2: As loud as talking,32,N,S
X154F,3,3,3: Louder than talking,32,N,S
X154F,4,4,"4: Very loud, can be heard in ne",32,N,S
X1554F_II,.,.Z,XSPECF_II40.,40,N,MF
X1554F_II,LOW,0,XSPECF_II40.,40,N,MLF
X1554F_II,1,1,1: Extremely difficult or Imposs,40,N,M
X1554F_II,2,2,2: Very difficult,40,N,M
X1554F_II,3,3,3: Difficult,40,N,M
X1554F_II,4,4,4: Slightly difficult,40,N,M
X1554F_II,5,5,5: Not difficult,40,N,M
X1554F_II,6,6,6: No sexual activity,40,N,M
X155F,.,.Z,XSPECF5.,30,N,F
X155F,LOW,0,XSPECF5.,30,N,LF
X155F,1,1,1: Sought and received,30,N,
X155F,2,2,"2: Sought, but did not receive",30,N,
X156F,.,.Z,XSPECF5.,22,N,F
X156F,LOW,0,XSPECF5.,22,N,LF
X156F,1,1,1: Stongly disagree,22,N,
X156F,2,2,2: Moderately disagree,22,N,
X156F,3,3,3: Slightly disagree,22,N,
X156F,4,4,4: Slightly agree,22,N,
X156F,5,5,5: Moderately agree,22,N,
X156F,6,6,6: Strongly agree,22,N,
X157F,.,.Z,XSPECF5.,28,N,F
X157F,LOW,0,XSPECF5.,28,N,LF
X157F,1,1,1: Stop,28,N,
X157F,2,2,2: Slow down,28,N,
X157F,3,3,3: Continue at the same pace,28,N,
X158F,.,.Z,XSPECF5.,31,N,F
X158F,LOW,0,XSPECF5.,31,N,LF
X158F,1,1,1: Stop,31,N,
X158F,2,2,2: Slow down,31,N,
X158F,3,3,3: Or continue at the same pace,31,N,
X159F,.,.Z,XSPECF5.,32,N,F
X159F,LOW,0,XSPECF5.,32,N,LF
X159F,1,1,1: Subject's Death,32,N,
X159F,2,2,2: Subject's Decision To Withdra,32,N,
X159F,3,3,3: NERI Decision To Deactivate S,32,N,
X159F,4,4,4: Family Refuses Access,32,N,
X15F,.,.Z,XSPECF5.,15,N,F
X15F,LOW,0,XSPECF5.,15,N,LF
X15F,1,1,1:  <3 months,15,N,
X15F,2,2,2:  3-6 months,15,N,
X15F,3,3,3:  7-12 months,15,N,
X15F,4,4,4:  1-5 years,15,N,
X15F,5,5,5:  6+ years,15,N,
X1600F_II,.,.Z,XSPECF_II40.,40,N,MF
X1600F_II,LOW,0,XSPECF_II40.,40,N,MLF
X1600F_II,1,1,1: No problem,40,N,M
X1600F_II,2,2,2: Very small problem,40,N,M
X1600F_II,3,3,3: Small problem,40,N,M
X1600F_II,4,4,4: Medium problem,40,N,M
X1600F_II,5,5,5: Big problem,40,N,M
X1600F_II,6,6,6: No sexual activity,40,N,M
X160F,.,.Z,XSPECF5.,32,N,F
X160F,LOW,0,XSPECF5.,32,N,LF
X160F,1,1,1: Temporarily unavailable,32,N,
X160F,2,2,2: Unavailable for 3 months or m,32,N,
X160F,3,3,3: No longer a resident of this,32,N,
X161F,.,.Z,XSPECF5.,32,N,F
X161F,LOW,0,XSPECF5.,32,N,LF
X161F,1,1,1: Temporarily unavailable,32,N,
X161F,2,2,2: Unavailable for 3 months or m,32,N,
X161F,3,3,3: No longer a resident of this,32,N,
X161F,99,99,99: Other,32,N,
X162F,.,.Z,XSPECF5.,32,N,F
X162F,LOW,0,XSPECF5.,32,N,LF
X162F,1,1,1: Today (After midnight last ni,32,N,
X162F,2,2,2: Yesterday (Before midnight la,32,N,
X162F,3,3,3: The day before yesterday,32,N,
X1638F_II,.,.Z,XSPECF_II40.,40,N,MF
X1638F_II,LOW,0,XSPECF_II40.,40,N,MLF
X1638F_II,1,1,1: Very High,40,N,M
X1638F_II,2,2,2: High,40,N,M
X1638F_II,3,3,3: Moderate,40,N,M
X1638F_II,4,4,4: Low,40,N,M
X1638F_II,5,5,5: Very Low or none at all,40,N,M
X163F,.,.Z,XSPECF5.,27,N,F
X163F,LOW,0,XSPECF5.,27,N,LF
X163F,1,1,1: Today,27,N,
X163F,2,2,2: Yesterday,27,N,
X163F,3,3,3: The day before yesterday,27,N,
X1643F_II,.,.Z,XSPECF_II40.,40,N,MF
X1643F_II,LOW,0,XSPECF_II40.,40,N,MLF
X1643F_II,1,1,1: Very Satisfied,40,N,M
X1643F_II,2,2,2: Moderately Satisfied,40,N,M
X1643F_II,3,3,3: About equally satisfied and d,40,N,M
X1643F_II,4,4,4: Moderately Dissatisfied,40,N,M
X1643F_II,5,5,5: Very Dissatisfied,40,N,M
X1643F_II,6,6,6: No sexual activity,40,N,M
X1648F_II,.,.Z,XSPECF_II40.,40,N,MF
X1648F_II,LOW,0,XSPECF_II40.,40,N,MLF
X1648F_II,1,1,1: Very high,40,N,M
X1648F_II,2,2,2: High,40,N,M
X1648F_II,3,3,3: Moderate,40,N,M
X1648F_II,4,4,4: Low,40,N,M
X1648F_II,5,5,5: Very low or none at all,40,N,M
X164F,.,.Z,XSPECF5.,12,N,F
X164F,LOW,0,XSPECF5.,12,N,LF
X164F,1,1,1: Vaginal,12,N,
X164F,2,2,2: C-section,12,N,
X164F,3,3,3: Both,12,N,
X1651F_II,.,.Z,XSPECF_II40.,40,N,MF
X1651F_II,LOW,0,XSPECF_II40.,40,N,MLF
X1651F_II,1,1,1: Very satisfied,40,N,M
X1651F_II,2,2,2:  Moderately satisfied,40,N,M
X1651F_II,3,3,3: About equally satisfied and d,40,N,M
X1651F_II,4,4,4: Moderately dissatisfied,40,N,M
X1651F_II,5,5,5: Very dissatisfied,40,N,M
X1652F_II,.,.Z,XSPECF_II40.,40,N,MF
X1652F_II,LOW,0,XSPECF_II40.,40,N,MLF
X1652F_II,1,1,1: Very satisfied,40,N,M
X1652F_II,2,2,2: Moderately satisfied,40,N,M
X1652F_II,3,3,3: About equally satisfied and d,40,N,M
X1652F_II,4,4,4: Moderately dissatisfied,40,N,M
X1652F_II,5,5,5: Very dissatisfied,40,N,M
X1652F_II,6,6,6: No sexual activity with a par,40,N,M
X165F,.,.Z,XSPECF5.,32,N,F
X165F,LOW,0,XSPECF5.,32,N,LF
X165F,1,1,1: Very High Confidence,32,N,
X165F,2,2,2: High Confidence,32,N,
X165F,3,3,3: Moderate Confidence,32,N,
X165F,4,4,4: Low Confidence,32,N,
X165F,5,5,5: Very Low Confidence or no con,32,N,
X165F,6,6,6: No sexual activity,32,N,
X1666F_II,.,.Z,XSPECF_II40.,40,N,MF
X1666F_II,LOW,0,XSPECF_II40.,40,N,MLF
X1666F_II,1,1,1: Yes,40,N,M
X1666F_II,2,2,2: No,40,N,M
X166F,.,.Z,XSPECF5.,28,N,F
X166F,LOW,0,XSPECF5.,28,N,LF
X166F,1,1,1: Very High Confidence,28,N,
X166F,2,2,2: High Confidence,28,N,
X166F,3,3,3: Moderate Confidence,28,N,
X166F,4,4,4: Low Confidence,28,N,
X166F,5,5,5: Very Low or No Confidence,28,N,
X167F,.,.Z,XSPECF5.,28,N,F
X167F,LOW,0,XSPECF5.,28,N,LF
X167F,1,1,1: Very High Confidence,28,N,
X167F,2,2,2: High Confidence,28,N,
X167F,3,3,3: Moderate Confidence,28,N,
X167F,4,4,4: Low Confidence,28,N,
X167F,5,5,5: Very Low or no confidence,28,N,
