FMTNAME,START,END,LABEL,LENGTH,TYPE,HLO
X3124F_II,99,99,99: Other (INCLUDING VOLUNTEER),40,N,M
X3125F_II,.,.Z,XSPECF_II40.,40,N,MF
X3125F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3125F_II,1,1,1: Working for pay,40,N,M
X3125F_II,2,2,2: Unemployed/looking for work,40,N,M
X3125F_II,3,3,"3: Temporarily laid off, sick/ot",40,N,M
X3125F_II,4,4,4: Disabled,40,N,M
X3125F_II,5,5,5: Retired,40,N,M
X3125F_II,6,6,6: Homemaker,40,N,M
X3125F_II,7,7,7: Full time student,40,N,M
X3125F_II,99,99,99: Other,40,N,M
X3126F_II,.,.Z,XSPECF_II40.,40,N,MF
X3126F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3126F_II,1,1,1: YES,40,N,M
X3126F_II,2,2,2: NO,40,N,M
X3127F_II,.,.Z,XSPECF_II40.,40,N,SMF
X3127F_II,LOW,0,XSPECF_II40.,40,N,SMLF
X3127F_II,-8,-8,-8: DK,40,N,SM
X3127F_II,1,1,1: YES,40,N,SM
X3127F_II,2,2,2: NO,40,N,SM
X3128F_II,.,.Z,XSPECF_II40.,40,N,MF
X3128F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3128F_II,1,1,"1: Yes, computer at home",40,N,M
X3128F_II,2,2,"2: No computer at home, but acce",40,N,M
X3128F_II,3,3,3: No computer at home and no ac,40,N,M
X3129F_II,.,.Z,XSPECF_II40.,40,N,MF
X3129F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3129F_II,1,1,"1: Yes, current",40,N,M
X3129F_II,2,2,"2: Yes, past",40,N,M
X3129F_II,3,3,3: No,40,N,M
X3130F_II,.,.Z,XSPECF_II40.,40,N,MF
X3130F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3130F_II,1,1,"1: Yes, limited a lot",40,N,M
X3130F_II,2,2,"2: Yes, limited a little",40,N,M
X3130F_II,3,3,"3: No, not limited at all",40,N,M
X3131F_II,.,.Z,XSPECF_II40.,40,N,MF
X3131F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3131F_II,1,1,"1: Yes, past",40,N,M
X3131F_II,2,2,"2: Yes, current",40,N,M
X3131F_II,3,3,3: No,40,N,M
X3132F_II,.,.Z,XSPECF_II40.,40,N,MF
X3132F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3132F_II,1,1,"1: Yes, shortly before a period",40,N,M
X3132F_II,2,2,"2: Yes, shortfly after a period",40,N,M
X3132F_II,3,3,"3: Yes, at mid-cycle",40,N,M
X3132F_II,4,4,"4: Yes, during a period",40,N,M
X3132F_II,5,5,"5: Or not, not at the same time",40,N,M
X3133F_II,.,.Z,XSPECF_II40.,40,N,MF
X3133F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3133F_II,1,1,"1: Yes,Current",40,N,M
X3133F_II,2,2,"2: Yes,Past",40,N,M
X3133F_II,3,3,3: No,40,N,M
X3134F_II,.,.Z,XSPECF_II40.,40,N,MF
X3134F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3134F_II,1,1,"1: Yes,shortly before a period",40,N,M
X3134F_II,2,2,"2: Yes, shortly after a period",40,N,M
X3134F_II,3,3,"3: Yes, at mid cycle",40,N,M
X3134F_II,4,4,"4: Yes, during a period",40,N,M
X3134F_II,5,5,"5: No, not at the same time in y",40,N,M
X3135F_II,.,.Z,XSPECF_II40.,40,N,SMF
X3135F_II,LOW,0,XSPECF_II40.,40,N,SMLF
X3135F_II,0,0,0: No,40,N,SM
X3135F_II,1,1,1: Yes,40,N,SM
X3136F_II,.,.Z,XSPECF_II40.,40,N,MF
X3136F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3136F_II,1,1,1: Yes,40,N,M
X3136F_II,2,2,2: No,40,N,M
X3137F_II,.,.Z,XSPECF_II40.,40,N,SMF
X3137F_II,LOW,0,XSPECF_II40.,40,N,SMLF
X3137F_II,-8,-8,-8: DK,40,N,SM
X3137F_II,-7,-7,-7: REFUSED,40,N,SM
X3137F_II,1,1,1: Yes,40,N,SM
X3137F_II,2,2,2: No,40,N,SM
X3138F_II,.,.Z,XSPECF_II40.,40,N,SMF
X3138F_II,LOW,0,XSPECF_II40.,40,N,SMLF
X3138F_II,-8,-8,-8: DON'T KNOW,40,N,SM
X3138F_II,-7,-7,-7: REFUSED,40,N,SM
X3138F_II,1,1,1: Yes,40,N,SM
X3138F_II,2,2,2: No,40,N,SM
X3139F_II,.,.Z,XSPECF_II40.,40,N,SMF
X3139F_II,LOW,0,XSPECF_II40.,40,N,SMLF
X3139F_II,-8,-8,-8: Don't Know,40,N,SM
X3139F_II,-7,-7,-7: REFUSED,40,N,SM
X3139F_II,1,1,1: Yes,40,N,SM
X3139F_II,2,2,2: No,40,N,SM
X3140F_II,.,.Z,XSPECF_II40.,40,N,SMF
X3140F_II,LOW,0,XSPECF_II40.,40,N,SMLF
X3140F_II,-8,-8,-8: Dont Know,40,N,SM
X3140F_II,-7,-7,-7: Refused,40,N,SM
X3140F_II,1,1,1: Yes,40,N,SM
X3140F_II,2,2,2: No,40,N,SM
X3141F_II,.,.Z,XSPECF_II40.,40,N,SMF
X3141F_II,LOW,0,XSPECF_II40.,40,N,SMLF
X3141F_II,-8,-8,-8: DK,40,N,SM
X3141F_II,1,1,1: Yes,40,N,SM
X3141F_II,2,2,2: No,40,N,SM
X3142F_II,.,.Z,XSPECF_II40.,40,N,SMF
X3142F_II,LOW,0,XSPECF_II40.,40,N,SMLF
X3142F_II,-8,-8,-8: Don,40,N,SM
X3142F_II,1,1,1: Yes,40,N,SM
X3142F_II,2,2,2: No,40,N,SM
X3143F_II,.,.Z,XSPECF_II40.,40,N,SMF
X3143F_II,LOW,0,XSPECF_II40.,40,N,SMLF
X3143F_II,-8,-8,-8: Don't Know,40,N,SM
X3143F_II,1,1,1: Yes,40,N,SM
X3143F_II,2,2,2: No,40,N,SM
X3144F_II,.,.Z,XSPECF_II40.,40,N,MF
X3144F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3144F_II,1,1,1: Yes,40,N,M
X3144F_II,2,2,2: No,40,N,M
X3144F_II,3,3,3: Wrong number,40,N,M
X3145F_II,.,.Z,XSPECF_II40.,40,N,MF
X3145F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3145F_II,1,1,1: Your employer,40,N,M
X3145F_II,2,2,2: Medicaid,40,N,M
X3145F_II,3,3,3: Medicare,40,N,M
X3145F_II,4,4,4: Yourself,40,N,M
X3146F_II,.,.Z,XSPECF_II40.,40,N,MF
X3146F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3146F_II,1,1,1: Zero,40,N,M
X3146F_II,2,2,2: One,40,N,M
X3146F_II,3,3,3: Two or three,40,N,M
X3146F_II,4,4,4: Four or more,40,N,M
X3147F_II,.,.Z,XSPECF_II40.,40,N,MF
X3147F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3147F_II,1,1,1: using Both the Computer and t,40,N,M
X3147F_II,2,2,2: using Paper forms Only,40,N,M
X3147F_II,3,3,3: using Computer forms Only (wi,40,N,M
X3147F_II,4,4,4: interview was prematurely ter,40,N,M
X3147F_II,5,5,5: using Computer forms Only (no,40,N,M
X3149F_II,.,.,Have nev: 1,40,N,SM
X3149F_II,.,.,Only wit: 2,40,N,SM
X3149F_II,.,.,Mostly w: 3,40,N,SM
X3149F_II,.,.,Both wit: 4,40,N,SM
X3149F_II,.,.,Mostly w: 5,40,N,SM
X3149F_II,.,.,Only wit: 6,40,N,SM
X3149F_II,.,.Z,XSPECF_II40.,40,N,SMF
X3149F_II,LOW,0,XSPECF_II40.,40,N,SMLF
X3150F_II,.,.Z,XSPECF_II40.,40,N,MF
X3150F_II,LOW,0,XSPECF_II40.,40,N,MLF
X682F_NEW,1,1,1: Almost always or Always,61,N,
X682F_NEW,2,2,2: Most times(more than half the time),61,N,
X682F_NEW,3,3,3: Sometimes(about half the time),61,N,
X682F_NEW,4,4,4: A few times(less than half the time),61,N,
X682F_NEW,5,5,5: Almost never or never,61,N,
X682F_NEW,6,6,6: Did not attempt vaginal penetration due to pain/discomfort,61,N,
X682F_NEW,7,7,7: Did not attempt vaginal penetration due to another reason,61,N,
X682F_NEW,8,8,8: No sexual activity,61,N,
X683F_NEW,1,1,1: Almost always or Always,39,N,
X683F_NEW,2,2,2: Most times(more than half the time),39,N,
X683F_NEW,3,3,3: Sometimes(about half the time),39,N,
X683F_NEW,4,4,4: A few times(less than half the time),39,N,
X683F_NEW,5,5,5: Almost never or never,39,N,
X683F_NEW,6,6,6: No sexual activity,39,N,
X797F_II,1,1,Very High Confidence,25,N,
X797F_II,2,2,High Confidence,25,N,
X797F_II,3,3,Moderate Confidence,25,N,
X797F_II,4,4,Low Confidence,25,N,
X797F_II,5,5,Very Low or no confidence,25,N,
X797F_II,6,6,No sexual activity,25,N,
X799F_II,1,1,Very High,35,N,
X799F_II,2,2,High,35,N,
X799F_II,3,3,Moderate,35,N,
X799F_II,4,4,Low,35,N,
X799F_II,5,5,Very low or None at All,35,N,
X799F_II,6,6,Did not attempt vaginal penetration,35,N,
X799F_II,7,7,Did not attempt vaginal penetration,35,N,
X799F_II,8,8,No sexual activity,35,N,
XSPECF_II,.D,.D,DK:O,4,N,
XSPECF_II,.I,.I,IL:T,4,N,
XSPECF_II,.M,.M,MI:O,4,N,
XSPECF_II,.N,.N,NA:K,4,N,
XSPECF_II,.R,.R,RF:K,4,N,
XSPECF_II,.S,.S,Skip,4,N,
XSPECF_II,-9,-9,MI:O,4,N,
XSPECF_II,-8,-8,DK:O,4,N,
XSPECF_II,-7,-7,RF:K,4,N,
XSPECF_II,-4,-4,IL:T,4,N,
XSPECF_II,-2,-2,Skip,4,N,
XSPECF_II,-1,-1,NA:K,4,N,
XTRACVD,1,1,No other CVD meds,17,N,
XTRACVD,2,2,1 other CVD meds,17,N,
XTRACVD,3,3,2+ other CVD meds,17,N,
YN,0,0,No,3,N,
YN,1,1,Yes,3,N,
YNONE,1,1,Yes,3,N,
YNONE,2,2,No,3,N,
YNRE,1,1,1.yes,5,N,
YNRE,2,2,2.no,5,N,
YN_ONEZERO_II,0,0,0: No,6,N,
YN_ONEZERO_II,1,1,1: Yes,6,N,
RE_II,B,B,Black,8,C,
RE_II,H,H,Hispanic,8,C,
RE_II,W,W,White,8,C,
