FMTNAME,START,END,LABEL,MIN,MAX,DEFAULT,LENGTH,FUZZ,PREFIX,MULT,FILL,NOEDIT,TYPE,SEXCL,EEXCL,HLO,DECSEP,DIG3SEP,DATATYPE,LANGUAGE
PRNBM,1,1,Bridging necrosis,1,40,20,20,1E-12,,0,,0,N,N,N,,,,,
PRNBM,2,2,Multiacinar collapse,1,40,20,20,1E-12,,0,,0,N,N,N,,,,,
PRNECR,0,0,None,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
PRNECR,1,1,Minimal (<5% necrosis),1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
PRNECR,2,2,Mild (5-33% necrosis),1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
PRNECR,3,3,Moderate (33-66% necrosis),1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
PRNECR,4,4,Marked (>66% necrosis),1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
PRNLG,0,0,None,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
PRNLG,1,1,Lymphoid aggregates,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
PRNLG,2,2,Germinal centers,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
PRNMMI,0,0,None to mild,1,40,20,20,1E-12,,0,,0,N,N,N,,,,,
PRNMMI,1,1,Noticeably increased,1,40,20,20,1E-12,,0,,0,N,N,N,,,,,
PRNRDP,0,0,None to rare,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
PRNRDP,1,1,Definitely present,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
PRNRPR,0,0,None to rare,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
PRNRPR,1,1,Prominent,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
PROBE,1,1,M Probe (Adult),1,40,20,20,1E-12,,0,,0,N,N,N,,,,,
PROBE,2,2,XL Probe(Adult),1,40,20,20,1E-12,,0,,0,N,N,N,,,,,
PROBE,3,3,S1 Probe (Pediatric),1,40,20,20,1E-12,,0,,0,N,N,N,,,,,
PROBE,4,4,S2 Probe (Pediatric),1,40,20,20,1E-12,,0,,0,N,N,N,,,,,
PROTEIN,1,1,Negative,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
PROTEIN,2,2,Trace,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
PROTEIN,3,3,(+)1,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
PROTEIN,4,4,(+)2,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
PROTEIN,5,5,(+)3,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
PROTEIN,98,98,Other,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
PROTEYN,1,1,Yes,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
PROTEYN,97,97,Not done,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
PRPASM,0,0,None,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
PRPASM,1,1,Scattered,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
PRPASM,2,2,Clusters,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
PRPERI,0,0,None,1,40,34,34,1E-12,,0,,0,N,N,N,,,,,
PRPERI,1,1,"Mild, requiring Masson to see",1,40,34,34,1E-12,,0,,0,N,N,N,,,,,
PRPERI,2,2,"Moderate to marked, visible on H&E",1,40,34,34,1E-12,,0,,0,N,N,N,,,,,
PRPORT,0,0,None,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
PRPORT,1,1,Mild (<5%),1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
PRPORT,2,2,Mild/moderate (5-33%),1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
PRPORT,3,3,Moderate (33-67%),1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
PRPORT,4,4,Marked (>67%),1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
PRSINU,0,0,None to mild,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
PRSINU,1,1,Moderate to marked,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
PRSINU,2,2,Peliotic,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
PRSPEC,1,1,Needle,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
PRSPEC,2,2,Wedge,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
PRSPEC,3,3,Resection,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
PRSPEC,4,4,Explant,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
PRSPEC,5,5,Autopsy,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
PRSTGE,0,0,0,1,40,1,1,1E-12,,0,,0,N,N,N,,,,,
PRSTGE,1,1,1,1,40,1,1,1E-12,,0,,0,N,N,N,,,,,
PRSTGE,2,2,2,1,40,1,1,1E-12,,0,,0,N,N,N,,,,,
PRSTGE,3,3,3,1,40,1,1,1E-12,,0,,0,N,N,N,,,,,
PRSTGE,4,4,4,1,40,1,1,1E-12,,0,,0,N,N,N,,,,,
PRSTGE,5,5,5,1,40,1,1,1E-12,,0,,0,N,N,N,,,,,
PRSTGE,6,6,6,1,40,1,1,1E-12,,0,,0,N,N,N,,,,,
PRSVRT,1,1,Mild,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
PRSVRT,2,2,Moderate,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
PRSVRT,3,3,Moderate-hospitalized,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
PRSVRT,4,4,Severe,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
PRSVRT,5,5,Fatal,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
PSRGYHX,0,0,No,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
PSRGYHX,1,1,Yes,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
PTEX24_,1,1,Satisfied all criteria,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
PTEX24_,2,2,Entered per protocol exemption,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
PTEX_,0,0,No,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
PTEX_,1,1,Yes,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
PTSICK,1,1,Less than a week,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
PTSICK,2,2,1 week,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
PTSICK,3,3,2-4 weeks,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
PTSICK,4,4,More than 4 weeks,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
RACEOTHR,1,1,Other Race,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
RADINTER,1,1,Trace,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
RADINTER,2,2,Mild,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
RADINTER,3,3,Moderate,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
RADINTER,4,4,Severe,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
RBCUNIT,1,1,count/HPF,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
RBCUNIT,2,2,uL,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
RBCYN,1,1,Yes,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
RBCYN,2,2,Not Reported,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
RBCYN,97,97,Not done,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
REASON,1,1,Death,1,46,46,46,1E-12,,0,,0,N,N,N,,,,,
REASON,2,2,Adverse Event,1,46,46,46,1E-12,,0,,0,N,N,N,,,,,
REASON,3,3,Consent withdrawn,1,46,46,46,1E-12,,0,,0,N,N,N,,,,,
REASON,4,4,Lost to follow-up,1,46,46,46,1E-12,,0,,0,N,N,N,,,,,
REASON,5,5,No longer interested,1,46,46,46,1E-12,,0,,0,N,N,N,,,,,
REASON,6,6,Felt study required too much time,1,46,46,46,1E-12,,0,,0,N,N,N,,,,,
REASON,7,7,Felt study was asking for too much information,1,46,46,46,1E-12,,0,,0,N,N,N,,,,,
REASON,8,8,Unwilling to have blood drawn,1,46,46,46,1E-12,,0,,0,N,N,N,,,,,
REASON,98,98,Other,1,46,46,46,1E-12,,0,,0,N,N,N,,,,,
RECHALL,0,0,No,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
RECHALL,1,1,Yes,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
RECHCONT,1,1,Continuing,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
RECHCONT,2,2,Stop Date:,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
RENLFAIL,1,1,Renal failure,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
RESIDENC,1,1,Positive,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
RESIDENC,2,2,Negative,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
RESIDENC,3,3,Neutral,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
RESIDENC,4,4,Did not occur,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
RGANTHBGRS,0,0,Negative,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
RGANTHBGRS,1,1,Positive,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
RGANTHBGRS,99,99,Unknown,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
ROUTE,1,1,PO,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
ROUTE,2,2,IV,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
ROUTE,3,3,SC,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
ROUTE,4,4,IM,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
ROUTE,5,5,Topical/transdermal,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
ROUTE,98,98,Other,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
RXFOLLOW,0,0,Never,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
RXFOLLOW,1,1,Some of the time,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
RXFOLLOW,2,2,Most of the time,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
RXFOLLOW,3,3,Always,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
RXLESS,0,0,Never,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
RXLESS,1,1,Some of the time,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
RXLESS,2,2,Most of the time,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
RXLESS,3,3,Always,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
RXLESTHN,0,0,Never,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
RXLESTHN,1,1,Some of the time,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
RXLESTHN,2,2,Most of the time,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
RXLESTHN,3,3,Always,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
RXMORE,0,0,Never,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
RXMORE,1,1,Some of the time,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
RXMORE,2,2,Most of the time,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
RXMORE,3,3,Always,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
RXMORTHN,0,0,Never,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
RXMORTHN,1,1,Some of the time,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
RXMORTHN,2,2,Most of the time,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
RXMORTHN,3,3,Always,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
SAMPLES,0,0,No,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
SAMPLES,1,1,Yes,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
SCHOOL,1,1,Positive,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
SCHOOL,2,2,Negative,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
SCHOOL,3,3,Neutral,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
SCHOOL,4,4,Did not occur,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
SDB,1,1,Yes,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
SDB,97,97,Not done,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
SDBVALU,5,5,mg/dL,1,40,6,6,1E-12,,0,,0,N,N,N,,,,,
SDBVALU,6,6,mmol/L,1,40,6,6,1E-12,,0,,0,N,N,N,,,,,
SEPSIS,1,1,Sepsis,1,40,6,6,1E-12,,0,,0,N,N,N,,,,,
SERNPUNK,0,0,Negative,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
SERNPUNK,1,1,Positive,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
SERNPUNK,99,99,Unknown,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
SEROCYN,0,0,No,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
SEROCYN,1,1,Yes,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
SEROIFEL,1,1,IF,1,40,5,5,1E-12,,0,,0,N,N,N,,,,,
SEROIFEL,2,2,ELISA,1,40,5,5,1E-12,,0,,0,N,N,N,,,,,
SEROLAB,1,1,ANA,1,40,4,4,1E-12,,0,,0,N,N,N,,,,,
SEROLAB,2,2,ASMA,1,40,4,4,1E-12,,0,,0,N,N,N,,,,,
SEROVIS,1,1,Baseline,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
SEROVIS,2,2,Month 6,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
SEROYN,0,0,No,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
SEROYN,1,1,Yes,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
SERTRULN,1,1,Titer 1,1,40,7,7,1E-12,,0,,0,N,N,N,,,,,
SERTRULN,2,2,ULN,1,40,7,7,1E-12,,0,,0,N,N,N,,,,,
SERUM,1,1,Serum lactate levels?,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
SERUM,2,2,Serum amylase levels?,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
SERUM,3,3,Serum lipase levels?,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
SERUM,4,4,Serum CPK levels?,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
SERUM,98,98,Other pertinent serologies,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
SERUMSCK,1,1,Serum sickness,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
SERUMUNT,1,1,g/dL,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
SERUMUNT,2,2,10^9/L OR 10^3/mm^3,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
SERUMUNT,4,4,umol/L,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
SERUMUNT,5,5,mg/dL,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
SERUMUNT,6,6,mmol/L,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
SERUMUNT,8,8,uL,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
SERUMUNT,9,9,g/L,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
SERUMUNT,13,13,U/L,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
SEX,1,1,Male,1,40,6,6,1E-12,,0,,0,N,N,N,,,,,
SEX,2,2,Female,1,40,6,6,1E-12,,0,,0,N,N,N,,,,,
SEX1_,1,1,Male,1,40,6,6,1E-12,,0,,0,N,N,N,,,,,
SEX1_,2,2,Female,1,40,6,6,1E-12,,0,,0,N,N,N,,,,,
SEX2_,1,1,Male,1,40,6,6,1E-12,,0,,0,N,N,N,,,,,
SEX2_,2,2,Female,1,40,6,6,1E-12,,0,,0,N,N,N,,,,,
SGNRES,1,1,Jaundice,1,40,23,23,1E-12,,0,,0,N,N,N,,,,,
SGNRES,2,2,Nausea,1,40,23,23,1E-12,,0,,0,N,N,N,,,,,
SGNRES,3,3,Anorexia,1,40,23,23,1E-12,,0,,0,N,N,N,,,,,
SGNRES,4,4,Dark Urine,1,40,23,23,1E-12,,0,,0,N,N,N,,,,,
SGNRES,5,5,Fever,1,40,23,23,1E-12,,0,,0,N,N,N,,,,,
SGNRES,6,6,Abdominal Pain,1,40,23,23,1E-12,,0,,0,N,N,N,,,,,
SGNRES,7,7,Vomiting,1,40,23,23,1E-12,,0,,0,N,N,N,,,,,
SGNRES,8,8,Rash,1,40,23,23,1E-12,,0,,0,N,N,N,,,,,
SGNRES,9,9,Itching,1,40,23,23,1E-12,,0,,0,N,N,N,,,,,
SGNRES,10,10,Change in Mental Status,1,40,23,23,1E-12,,0,,0,N,N,N,,,,,
SGNRES,11,11,Ascites,1,40,23,23,1E-12,,0,,0,N,N,N,,,,,
SGNRES,12,12,Edema,1,40,23,23,1E-12,,0,,0,N,N,N,,,,,
SGNRES,13,13,Hepatomegaly,1,40,23,23,1E-12,,0,,0,N,N,N,,,,,
SGNRES,14,14,Splenomegaly,1,40,23,23,1E-12,,0,,0,N,N,N,,,,,
SGNRES,15,15,Lymphadenopathy,1,40,23,23,1E-12,,0,,0,N,N,N,,,,,
SGNRES,16,16,Fatigue,1,40,23,23,1E-12,,0,,0,N,N,N,,,,,
SGNRES,17,17,Gray Stool,1,40,23,23,1E-12,,0,,0,N,N,N,,,,,
SGNRES,18,18,Chills,1,40,23,23,1E-12,,0,,0,N,N,N,,,,,
SGNRES,98,98,Other,1,40,23,23,1E-12,,0,,0,N,N,N,,,,,
SIGNINJ,1,1,Jaundice,1,40,28,28,1E-12,,0,,0,N,N,N,,,,,
SIGNINJ,2,2,Fever (temperature gt 38 C),1,40,28,28,1E-12,,0,,0,N,N,N,,,,,
SIGNINJ,3,3,Rash (visible),1,40,28,28,1E-12,,0,,0,N,N,N,,,,,
SIGNINJ,4,4,Abdominal (liver) tenderness,1,40,28,28,1E-12,,0,,0,N,N,N,,,,,
SIGNINJ,5,5,Hepatomegaly,1,40,28,28,1E-12,,0,,0,N,N,N,,,,,
SIGNINJ,6,6,Splenomegaly,1,40,28,28,1E-12,,0,,0,N,N,N,,,,,
SIGNINJ,7,7,Lymphadenopathy,1,40,28,28,1E-12,,0,,0,N,N,N,,,,,
SIGNINJ,8,8,Facial edema,1,40,28,28,1E-12,,0,,0,N,N,N,,,,,
SIGNINJ,9,9,Ascites,1,40,28,28,1E-12,,0,,0,N,N,N,,,,,
SIGNINJ,10,10,Mental Confusion,1,40,28,28,1E-12,,0,,0,N,N,N,,,,,
SIGNINJ,11,11,Asterixis,1,40,28,28,1E-12,,0,,0,N,N,N,,,,,
SIGNINJ,96,96,Not applicable,1,40,28,28,1E-12,,0,,0,N,N,N,,,,,
SIGNINJ,98,98,Other,1,40,28,28,1E-12,,0,,0,N,N,N,,,,,
SIGNNA,1,1,Date of Signs and Symptoms Onset,1,40,32,32,1E-12,,0,,0,N,N,N,,,,,
SIGNNA,96,96,NA,1,40,32,32,1E-12,,0,,0,N,N,N,,,,,
SINUDILA,0,0,None to mild,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
SINUDILA,1,1,Moderate to marked,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
SINUDILA,2,2,Peliotic,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
SINUIRON,0,0,Absent,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
SINUIRON,1,1,Rare positive cells,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
SINUIRON,2,2,Prominent,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
SJSYNDRM,1,1,Stevens-Johnson syndrome,1,40,24,24,1E-12,,0,,0,N,N,N,,,,,
SMKINHA6_,0,0,No,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
SMKINHA6_,1,1,Yes,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
SMKINHAL,0,0,No,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
SMKINHAL,1,1,Yes,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
SMKLNGTH,1,1,<1,1,40,5,5,1E-12,,0,,0,N,N,N,,,,,
SMKLNGTH,2,2,1-10,1,40,5,5,1E-12,,0,,0,N,N,N,,,,,
SMKLNGTH,3,3,11-14,1,40,5,5,1E-12,,0,,0,N,N,N,,,,,
SMKLNGTH,4,4,15-19,1,40,5,5,1E-12,,0,,0,N,N,N,,,,,
SMKLNGTH,5,5,20-29,1,40,5,5,1E-12,,0,,0,N,N,N,,,,,
SMKLNGTH,6,6,>30,1,40,5,5,1E-12,,0,,0,N,N,N,,,,,
SMOKE,1,1,Never smoked,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
SMOKE,2,2,Ex-smoker,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
SMOKE,3,3,Current smoker,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
SMOKE6_,1,1,Never smoked,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
SMOKE6_,2,2,Ex-smoker,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
SMOKE6_,3,3,Current smoker,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
SPECIMAN,1,1,Needle,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
SPECIMAN,2,2,Wedge,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
SPECIMAN,3,3,Resection,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
SPECIMAN,4,4,Explant,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
SPECIMAN,5,5,Autopsy,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
SPLVTX,1,1,Post liver transplant complications,1,40,35,35,1E-12,,0,,0,N,N,N,,,,,
STB,1,1,Yes,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
STB,97,97,Not done,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
STBUNIT,4,4,umol/L,1,40,6,6,1E-12,,0,,0,N,N,N,,,,,
STBUNIT,5,5,mg/dL,1,40,6,6,1E-12,,0,,0,N,N,N,,,,,
STBUNIT,6,6,mmol/L,1,40,6,6,1E-12,,0,,0,N,N,N,,,,,
STELLATE,0,0,None to rare,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
STELLATE,1,1,Prominent,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
STEROIDS,0,0,No,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
STEROIDS,1,1,Yes,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
STUDYCOM,0,0,No,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
STUDYCOM,1,1,Yes,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
STYLE,1,1,Abstinent,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
STYLE,2,2,Occasional,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
STYLE,3,3,Weekend,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
STYLE,4,4,Binge,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
STYLE,5,5,Frequent,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
SURGERY,0,0,No,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
SURGERY,1,1,Yes,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
SURRO1_,0,0,No,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
SURRO1_,1,1,Yes,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
SURRO2_,0,0,No,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
SURRO2_,1,1,Yes,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
SURRO3_,0,0,No,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
SURRO3_,1,1,Yes,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
SURRO4_,0,0,No,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
SURRO4_,1,1,Yes,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
SYMPINJ,1,1,Fatigue,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
SYMPINJ,2,2,Nausea,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
SYMPINJ,3,3,Vomiting,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
SYMPINJ,4,4,Poor appetite,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
SYMPINJ,5,5,Abdominal pain,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
SYMPINJ,6,6,Dark Urine,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
SYMPINJ,7,7,Jaundice,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
SYMPINJ,8,8,Light stools,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
SYMPINJ,9,9,Itching,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
SYMPINJ,10,10,Fever,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
SYMPINJ,11,11,Chills,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
SYMPINJ,12,12,Rash,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
SYMPINJ,96,96,Not applicable,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
SYMPINJ,98,98,Other,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
THRMBPEN,1,1,Thrombocytopenia,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
TREATMNT,1,1,Positive,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
TREATMNT,2,2,Negative,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
TREATMNT,3,3,Neutral,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
TREATMNT,4,4,Did not occur,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
TRFSANS1_,1,1,Definitely True,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
TRFSANS1_,2,2,Mostly True,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
TRFSANS1_,3,3,Don't know,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
TRFSANS1_,4,4,Mostly False,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
TRFSANS1_,5,5,Definitely False,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
TRFSANS2_,1,1,Definitely True,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
TRFSANS2_,2,2,Mostly True,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
TRFSANS2_,3,3,Don't know,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
TRFSANS2_,4,4,Mostly False,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
TRFSANS2_,5,5,Definitely False,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
TRFSANS3_,1,1,Definitely True,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
TRFSANS3_,2,2,Mostly True,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
TRFSANS3_,3,3,Don't know,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
TRFSANS3_,4,4,Mostly False,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
TRFSANS3_,5,5,Definitely False,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
TRFSANS4_,1,1,Definitely True,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
TRFSANS4_,2,2,Mostly True,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
TRFSANS4_,3,3,Don't know,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
